,회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),원재료(부재료)(IFRS),토지(IFRS),건물 및 부속설비(IFRS),기계장치(IFRS),차량운반구(IFRS),공구,회원권(IFRS),배출권자산(IFRS),매입채무(IFRS),미지급금(IFRS),미지급비용(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),기타유동부채(IFRS),장기차입금(IFRS),보통주자본금(IFRS),주식발행초과금(IFRS),자기주식(IFRS),기타포괄손익누계액(IFRS),이익준비금(IFRS),미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),제품매출액(IFRS),기타수익(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,법인세비용(IFRS),label
35,(주)에이치에스애드,35000,2012,1,71,137105,  전문 서비스업 ,1999-08-11,,19845569.0,57082445.0,258197626.0,,190541353.0,63118994.0,0.0,1907001.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13158066.0,3511185.0,,161712081.0,52790853.0,4794187.0,0.0,1794379.0,0.0,0.0,17571493.0,54456389.0,-7090680.0,-105280.0,8186852.0,26973914.0,335845836.0,0.0,276928948.0,61672440.0,49243761.0,3755515.0,8552069.0,9020.0,1833419.0,5156683.0,2401283.0,1427329.0,719039.0,1079808.0,3991235.0,-69560.0,1916466.0,2473976.0,2298671.0,2077001.0,5316885.0,1.0
36,(주)에이치에스애드,35000,2013,1,71,137105,  전문 서비스업 ,1999-08-11,,40224246.0,49408212.0,285505954.0,,214584558.0,63539229.0,0.0,6543131.0,271693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13135352.0,3486290.0,,171582630.0,52679136.0,5562016.0,0.0,3268690.0,0.0,0.0,17571493.0,54456389.0,-7090680.0,-545675.0,8511005.0,35087246.0,349083885.0,0.0,283732327.0,59680250.0,56095904.0,3544646.0,10010656.0,31404.0,1911159.0,5823510.0,1862360.0,1625420.0,483274.0,1059542.0,4514304.0,-5000.0,2078782.0,1920947.0,2445515.0,945425.0,4122429.0,1.0
37,(주)에이치에스애드,35000,2014,1,71,137105,  전문 서비스업 ,1999-08-11,,47262650.0,35017955.0,280809878.0,,205887420.0,63529293.0,0.0,5123210.0,187328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14619706.0,3788985.0,,163916730.0,50357732.0,8465808.0,0.0,3334396.0,0.0,0.0,17571493.0,54456389.0,-7090680.0,-336740.0,8785746.0,38631136.0,385598133.0,0.0,323676483.0,66973398.0,62536813.0,3763646.0,11180920.0,31493.0,2408006.0,5976487.0,1888144.0,1763057.0,680705.0,981192.0,4457821.0,11891.0,2173857.0,1521727.0,3801901.0,2918426.0,3701528.0,1.0
38,(주)에이치에스애드,35000,2015,1,71,137105,  전문 서비스업 ,1999-08-11,,61714839.0,36100840.0,344282725.0,,333396714.0,1874327.0,0.0,11010865.0,199280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15987703.0,3788985.0,,257703831.0,6879877.0,14779286.0,0.0,4168996.0,0.0,0.0,17571493.0,54456389.0,-7090680.0,66229.0,8785746.0,47972616.0,479291301.0,0.0,9859032.0,78416860.0,73816342.0,4578602.0,12772573.0,30478.0,1859350.0,6257035.0,1909552.0,1702825.0,604913.0,933423.0,4188779.0,245190.0,2354211.0,1122357.0,3610739.0,506951.0,4232605.0,1.0
39,(주)에이치에스애드,35000,2016,1,71,137105,  전문 서비스업 ,1999-08-11,,50344052.0,47859013.0,368360094.0,,356629892.0,1002887.0,0.0,10582320.0,150106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17231326.0,3687556.0,,278108938.0,6948829.0,13725392.0,4238676.0,4551355.0,4238676.0,0.0,17571493.0,54456389.0,-7090680.0,-549545.0,8785746.0,59843558.0,407958969.0,0.0,7435331.0,77895626.0,73173979.0,4701368.0,14046385.0,28653.0,1839116.0,6329318.0,1979488.0,1764394.0,3259096.0,919930.0,4688149.0,170866.0,2635897.0,944030.0,6239414.0,2920827.0,5776207.0,1.0
40,(주)에이치에스애드,35000,2017,1,71,137105,  전문 서비스업 ,1999-08-11,,80688343.0,60551074.0,408772720.0,,399978490.0,116214.0,0.0,10577438.0,141579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18591939.0,3989881.0,,330561185.0,6505292.0,14726580.0,3738846.0,3964516.0,3738908.0,10000.0,17571493.0,54456389.0,-7090681.0,-1132657.0,8785746.0,75127906.0,501300688.0,0.0,0.0,86616144.0,80960394.0,5449288.0,15384516.0,44020.0,1627443.0,6137170.0,1639190.0,1678130.0,3241294.0,979714.0,4950568.0,202179.0,2871188.0,1157283.0,4308950.0,2570133.0,5532356.0,1.0
41,(주)에이치에스애드,35000,2018,1,71,137105,  전문 서비스업 ,1999-08-11,,42038439.0,57423874.0,374933828.0,634038.0,374127483.0,353887.0,0.0,116362066.0,296477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17902897.0,3979110.0,0.0,329141301.0,8204824.0,15735073.0,115364517.0,4454935.0,115365191.0,10000.0,17571493.0,54456389.0,-7090681.0,-1365417.0,8785746.0,48881393.0,538206688.0,0.0,0.0,95286919.0,89354138.0,5615570.0,16191869.0,40757.0,1613169.0,5917437.0,1496677.0,1588478.0,645538.0,1061199.0,4939941.0,1896207.0,3074616.0,1320434.0,1952741.0,1454216.0,7351468.0,1.0
42,(주)에이치제이중공업,97230,2014,1,41,33101,  종합 건설업 ,2007-08-31,,350490000.0,81126000.0,1304933000.0,,294422000.0,267826000.0,0.0,209482000.0,45594000.0,185000.0,0.0,191789000.0,896267000.0,794258000.0,506693000.0,59133000.0,0.0,0.0,,292809000.0,110498000.0,42433000.0,0.0,,87691000.0,1458914000.0,511442000.0,712133000.0,-1423000.0,107872000.0,3798000.0,194738000.0,2520325000.0,0.0,2520325000.0,280340000.0,48184000.0,4449000.0,10712000.0,0.0,1960000.0,7352000.0,0.0,4594000.0,3256000.0,0.0,4495000.0,908000.0,11823000.0,8690000.0,11445000.0,21125000.0,-19858000.0,1.0
43,(주)에이치제이중공업,97230,2015,1,41,64102,  종합 건설업 ,2007-08-31,,163004000.0,62517000.0,1114540000.0,,203499000.0,272446000.0,0.0,172813000.0,42567000.0,24000.0,0.0,151488000.0,882160000.0,857504000.0,557825000.0,65089000.0,0.0,0.0,,352916000.0,99698000.0,34705000.0,0.0,,33387000.0,628609000.0,511442000.0,712133000.0,-1423000.0,169271000.0,3798000.0,-71097000.0,3115473000.0,0.0,3115473000.0,283054000.0,44018000.0,4634000.0,9929000.0,0.0,1926000.0,12546000.0,0.0,6217000.0,2660000.0,0.0,4012000.0,64987000.0,6572000.0,9612000.0,14806000.0,18691000.0,-56316000.0,1.0
44,(주)예스코홀딩스,15360,2018,1,71,137105,  전문 서비스업 ,1996-12-24,,124374957.0,108540753.0,221234795.0,0.0,219523276.0,7118426.0,3147169.0,0.0,17564746.0,1188625.0,15033811.0,1082982.0,168356692.0,41104140.0,47646415.0,2019840.0,22841585.0,735400.0,0.0,244182760.0,15488310.0,4668084.0,3778.0,7409403.0,730363.0,108095736.0,30000000.0,39600000.0,-47955691.0,-746928.0,0.0,544409934.0,1095366215.0,141951631.0,18452290.0,66316737.0,40854444.0,4536497.0,7018431.0,929336.0,158237.0,994511.0,898051.0,27449862.0,259132.0,225553.0,197338.0,-229429.0,84642.0,26036325.0,438867.0,520828.0,-2165331.0,1.0
45,(주)웅진,16880,2013,1,71,137105,  전문 서비스업 ,1994-11-05,,114723777.0,277813732.0,170880581.0,,139661889.0,217477556.0,97642187.0,43059408.0,4332731.0,5511910.0,864380.0,2318277.0,222892451.0,260561566.0,281981944.0,188617.0,42153491.0,0.0,,67124532.0,16978422.0,30895529.0,214336472.0,47584.0,249314340.0,49281637.0,28672007.0,654610064.0,-2135921.0,3486353.0,0.0,-953315913.0,421580601.0,1530160.0,421580601.0,70404838.0,18071945.0,1664679.0,5392822.0,371845.0,1071495.0,1348011.0,356924.0,5256943.0,1918452.0,180692.0,45591.0,0.0,10182291.0,22532434.0,3106047.0,582354.0,82392107.0,0.0
46,(주)웅진,16880,2014,1,71,137105,  전문 서비스업 ,1994-11-05,,177598377.0,208986536.0,155742085.0,,143185214.0,214882622.0,93809665.0,45618288.0,4785531.0,6721892.0,4343567.0,9790282.0,101874092.0,165197248.0,97141626.0,406201.0,7887731.0,0.0,,67260757.0,10656965.0,5642465.0,22244288.0,666808.0,94608546.0,5405000.0,28683398.0,654507438.0,-2135921.0,3205949.0,0.0,-862939334.0,456925910.0,0.0,456925910.0,76625993.0,16695940.0,1622630.0,4929107.0,220536.0,1308771.0,1859404.0,567752.0,2076139.0,620758.0,163398.0,822251.0,0.0,-5144602.0,28388935.0,6350503.0,4986362.0,15041815.0,0.0
47,(주)웅진,16880,2015,1,71,137105,  전문 서비스업 ,1994-11-05,,66269894.0,214842626.0,97195042.0,,77439923.0,193460238.0,20000.0,8991493.0,656.0,10130358.0,0.0,131080.0,99906244.0,86175709.0,10126102.0,4930994.0,28971277.0,0.0,,44155315.0,8136826.0,2803204.0,21134722.0,35221.0,31204753.0,10000000.0,32285459.0,654501688.0,-2135921.0,3606146.0,0.0,-699404060.0,450574525.0,0.0,450574525.0,75622480.0,20132193.0,1818796.0,4658051.0,555052.0,1246578.0,2734796.0,662742.0,4233746.0,353768.0,242112.0,481989.0,0.0,-167359.0,4201967.0,2049512.0,10368548.0,7105209.0,0.0
48,(주)웅진,16880,2016,1,71,137105,  전문 서비스업 ,1994-11-05,,118314848.0,72602054.0,86970557.0,,85221005.0,69768719.0,302125.0,6708143.0,4233.0,9735001.0,0.0,0.0,52517358.0,25647844.0,7813910.0,22708.0,18225040.0,0.0,,44553444.0,5159477.0,1911710.0,19846358.0,52475.0,23071317.0,10000000.0,38588604.0,618512131.0,-2135921.0,3313146.0,0.0,-702451800.0,242973133.0,0.0,242973133.0,58483017.0,14824060.0,1403971.0,3465661.0,507676.0,836256.0,2154151.0,767969.0,2075956.0,616303.0,148697.0,0.0,648941.0,504422.0,3726610.0,539729.0,31083.0,3616439.0,1.0
49,(주)이수화학,5950,2012,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,119984070.0,34181831.0,344262733.0,,132158293.0,8663312.0,25113004.0,8404294.0,910346.0,164336.0,75444539.0,19574081.0,99360980.0,24849147.0,195586458.0,7780909.0,0.0,5527483.0,,96904801.0,39653073.0,25759690.0,2792748.0,4990852.0,3761940.0,191140463.0,76390000.0,68177369.0,-9909380.0,-5848614.0,10361830.0,233393643.0,2231441793.0,1893838178.0,-46057142.0,51008871.0,18201077.0,1478258.0,2047187.0,599947.0,433059.0,518510.0,865948.0,1635154.0,148543.0,406176.0,3848429.0,395782.0,247858.0,5715434.0,15226300.0,1245171.0,10864282.0,1.0
50,(주)이수화학,5950,2013,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,153945397.0,22693187.0,323861803.0,,136183230.0,17546235.0,21648931.0,8933856.0,519269.0,239209.0,82169481.0,40335506.0,100068816.0,36507708.0,204479204.0,8003361.0,0.0,6096138.0,,91963775.0,32947665.0,19450193.0,6397831.0,1235897.0,6891274.0,202272333.0,76390000.0,68177369.0,-9909380.0,-5426771.0,11032677.0,183111245.0,2072702050.0,1716808148.0,2743600.0,68772730.0,19066702.0,2904258.0,2537805.0,748996.0,871593.0,1953441.0,598784.0,784670.0,2362605.0,383384.0,7401789.0,18464522.0,556614.0,5591320.0,16493937.0,1148853.0,1806606.0,1.0
51,(주)이수화학,5950,2014,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,61799809.0,19453311.0,282178709.0,,147641056.0,12315153.0,15543466.0,6985999.0,1827951.0,450806.0,83857809.0,20194917.0,99983016.0,36370800.0,214118183.0,8073325.0,0.0,6246078.0,,75868782.0,21505084.0,16176265.0,1414603.0,,1898676.0,160508483.0,76390000.0,68177369.0,-9909380.0,-4139517.0,11697991.0,122792789.0,1851575637.0,1414703743.0,4845247.0,68291497.0,18171964.0,2759839.0,2687555.0,774397.0,650585.0,763933.0,810276.0,2099818.0,2143939.0,269846.0,7159673.0,4758093.0,441682.0,5184538.0,12232721.0,252521.0,-3921173.0,1.0
52,(주)이수화학,5950,2015,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,36742403.0,47697018.0,287144207.0,,116476000.0,7256804.0,17300839.0,15486014.0,26482.0,293729.0,49321406.0,17699795.0,90724603.0,40066156.0,216681126.0,7977676.0,0.0,6184375.0,,82592043.0,40230396.0,22466065.0,2042807.0,,2074130.0,129068309.0,76390000.0,68177369.0,-12008343.0,3539011.0,11845839.0,73220258.0,1471229204.0,1004969969.0,1058982.0,66896047.0,18868419.0,2488811.0,2658299.0,627553.0,653554.0,885261.0,799850.0,1758270.0,543260.0,227383.0,8056426.0,7657911.0,146846.0,4878083.0,12859393.0,35443.0,12058885.0,1.0
53,(주)이수화학,5950,2016,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,84367764.0,21699666.0,329415631.0,,151400680.0,5921144.0,14988233.0,9694092.0,96735.0,298064.0,60497325.0,12285253.0,93253658.0,40422253.0,213728475.0,7769973.0,0.0,6068963.0,,132990099.0,51873571.0,19588820.0,2328580.0,5496858.0,2373682.0,57909939.0,76390000.0,68177369.0,-13084138.0,944685.0,12283732.0,73235711.0,1515417587.0,899247739.0,16809113.0,73591100.0,19372246.0,1378731.0,3242881.0,378407.0,698203.0,926015.0,635592.0,1833766.0,244624.0,223413.0,10389100.0,-1267671.0,105155.0,4482742.0,16301760.0,265842.0,10381445.0,1.0
54,(주)이수화학,5950,2017,1,20,32001,  화학물질 및 화학제품 제조업; 의약품 제외 ,1988-04-28,,88680641.0,48682474.0,219790870.0,,106060345.0,5909379.0,32437324.0,4744323.0,68508.0,292820.0,67073217.0,21950158.0,93321302.0,41245371.0,223869916.0,7310504.0,0.0,5802811.0,,49805240.0,45263659.0,22180260.0,1630484.0,,1927899.0,20474963.0,76390000.0,68177369.0,-13084138.0,-6642278.0,13009952.0,65383352.0,1507752229.0,1041037926.0,35818.0,81236987.0,20862309.0,1542942.0,3258020.0,618229.0,899844.0,788728.0,701624.0,1887928.0,197845.0,190531.0,12813211.0,-11399.0,92086.0,3461530.0,18970297.0,6021789.0,2385157.0,1.0
55,(주)청호ICT,12600,2015,1,29,32901,  기타 기계 및 장비 제조업 ,1990-07-10,,1161022.0,801460.0,9044629.0,,11448297.0,872722.0,13103783.0,202238.0,140353.0,1093961.0,5626219.0,6878852.0,17035786.0,10333450.0,8865720.0,1825692.0,0.0,288745.0,,7102415.0,1846934.0,987957.0,72067.0,375380.0,72067.0,3901851.0,36351210.0,12600575.0,-7060369.0,96370.0,0.0,-16929378.0,88950214.0,0.0,88950214.0,11582376.0,6123735.0,706928.0,538263.0,126884.0,134159.0,503413.0,1836224.0,1163515.0,10787.0,245318.0,3575477.0,0.0,224345.0,681745.0,272582.0,0.0,3090176.0,0.0
56,(주)케이티앤지,33780,2012,1,12,31201,  담배 제조업 ,1999-10-08,,348558592.0,657951712.0,862956904.0,0.0,800089904.0,86607000.0,7962000.0,66315268.0,274281126.0,8074000.0,354153000.0,748756011.0,518056000.0,818532000.0,1120416000.0,8123000.0,300856000.0,0.0,0.0,45927000.0,50645000.0,546263105.0,30376526.0,148317751.0,30376526.0,98489005.0,954959485.0,0.0,-339058605.0,-56677000.0,602937000.0,948927040.0,3911818275.0,2502458491.0,3911818275.0,606363000.0,322053000.0,28262000.0,42314000.0,1942000.0,13232000.0,30639000.0,0.0,47038000.0,308238000.0,11984000.0,37106000.0,17448000.0,8957799.0,42416000.0,33129000.0,50508000.0,295689968.0,1.0
57,(주)케이티앤지,33780,2013,1,12,31201,  담배 제조업 ,1999-10-08,,330049191.0,699850989.0,892671000.0,0.0,845814000.0,98891000.0,9451287.0,64974869.0,283122095.0,10585000.0,433983000.0,759241728.0,528983000.0,862197000.0,1166373000.0,8475000.0,303449000.0,0.0,0.0,81699000.0,116602602.0,522270981.0,27654980.0,156276728.0,27654980.0,20279000.0,954959485.0,0.0,-339058605.0,-49805000.0,603145000.0,769268819.0,3782629860.0,2342228939.0,3782629860.0,612254000.0,321530000.0,32602000.0,45724000.0,1482000.0,11805000.0,27352000.0,0.0,45892000.0,258188000.0,11297000.0,32044000.0,23357000.0,7039513.0,39151000.0,24690000.0,59813000.0,323898558.0,1.0
58,(주)케이티앤지,33780,2014,1,12,31201,  담배 제조업 ,1999-10-08,,275055091.0,808523000.0,966440000.0,0.0,926237000.0,78661000.0,8646372.0,68467429.0,284927948.0,13394000.0,512621000.0,754484471.0,574429000.0,870005000.0,1211365000.0,8221000.0,288948000.0,0.0,0.0,94258000.0,65451967.0,413113663.0,37526382.0,180809273.0,37526382.0,34728000.0,954959485.0,0.0,-339058605.0,-96792000.0,603145000.0,1051061436.0,4101425018.0,2521092348.0,4101425018.0,628153000.0,336859000.0,34341000.0,46514000.0,1702000.0,10580000.0,25124000.0,0.0,44469000.0,232052000.0,8571000.0,35747000.0,-9150000.0,7249983.0,40833000.0,16703000.0,29902000.0,346551137.0,1.0
59,(주)케이티앤지,33780,2015,1,12,31201,  담배 제조업 ,1999-10-08,,298161642.0,1395761973.0,1179535000.0,0.0,1050804000.0,130054000.0,18465000.0,75700155.0,478411853.0,9217000.0,616194000.0,729091958.0,583481000.0,955774000.0,1265494000.0,7981000.0,307956000.0,0.0,0.0,101407000.0,62384000.0,955654373.0,28641682.0,224835607.0,28641682.0,30290528.0,954959485.0,0.0,-337062052.0,-127250000.0,603145000.0,1363663484.0,4134035080.0,2607649889.0,4134035080.0,667611000.0,344050000.0,45422000.0,65556000.0,1822000.0,11229000.0,22897000.0,0.0,42559000.0,247689000.0,6472000.0,36032000.0,-1060000.0,7472096.0,38325659.0,13996000.0,33871000.0,383703238.0,1.0
60,(주)케이티앤지,33780,2016,1,12,31201,  담배 제조업 ,1999-10-08,,673472602.0,1843799770.0,1235967000.0,0.0,1130086000.0,100253000.0,17590000.0,69353171.0,467417606.0,17001000.0,693021000.0,783039000.0,544075000.0,1031949000.0,1312285000.0,7154000.0,308604000.0,0.0,0.0,103136000.0,85160000.0,1355877827.0,9555953.0,210213064.0,9555953.0,62850586.0,954959485.0,0.0,-328157286.0,-102643000.0,603145000.0,1552633306.0,4468855746.0,2670305016.0,4468855746.0,681218000.0,357334000.0,36034000.0,70572000.0,1915000.0,13791000.0,20181000.0,0.0,38889000.0,267441000.0,5567000.0,37468000.0,-1915000.0,6701579.0,41562355.0,32546000.0,16418000.0,367287783.0,1.0
61,(주)케이티앤지,33780,2017,1,12,31201,  담배 제조업 ,1999-10-08,,715116843.0,2099634374.0,1106231000.0,0.0,1063987000.0,19560000.0,18048605.0,59174971.0,280244881.0,38820000.0,686050000.0,821991932.0,635857000.0,1069925000.0,1313901005.0,11247000.0,293268000.0,0.0,0.0,68537000.0,68935000.0,1119127247.0,10600183.0,175149547.0,10600183.0,100588590.0,954959485.0,0.0,-328157286.0,-75460000.0,603145000.0,1721704061.0,4667193482.0,2672324092.0,4667193482.0,685036000.0,364315000.0,38214000.0,52082000.0,2495000.0,18628000.0,25843000.0,0.0,45319000.0,294767000.0,6515000.0,43552000.0,-1641000.0,9211581.0,43166000.0,51652000.0,108815000.0,187705603.0,1.0
62,(주)케이티앤지,33780,2018,1,12,31201,  담배 제조업 ,1999-10-08,,932969110.0,602878583.0,1191098534.0,0.0,977950204.0,246159330.0,17060000.0,54207755.0,27567432.0,89715000.0,792856000.0,817422195.0,660574000.0,1094179000.0,1364906337.0,9233000.0,320957000.0,0.0,0.0,72573000.0,83686000.0,771128518.0,171501109.0,200796906.0,171501109.0,93475334.0,954959485.0,0.0,-328157286.0,-131992443.0,602938000.0,1605334485.0,4471515592.0,2374431930.0,4471515592.0,742597000.0,395311000.0,36662000.0,62154000.0,2875000.0,19068000.0,29600000.0,0.0,44026000.0,282384000.0,7428000.0,43148000.0,-5867000.0,9142085.0,17413000.0,6796000.0,66121000.0,419124403.0,1.0
63,STX조선해양(주),67250,2012,4,31,33101,  기타 운송장비 제조업 ,2003-10-27,2014/04/15,423793000.0,276714000.0,2608473000.0,,203833000.0,70062000.0,46811000.0,293677000.0,548169000.0,175000.0,4865000.0,170562000.0,783827000.0,1062409000.0,1205819000.0,20471000.0,353750000.0,0.0,,1190979000.0,707139000.0,826347000.0,33762000.0,565000.0,35090000.0,665794000.0,214365000.0,297328000.0,-6736000.0,176399000.0,17710000.0,11872000.0,6221198000.0,0.0,6221198000.0,889135000.0,84664000.0,1697000.0,9236000.0,256000.0,4391000.0,13782000.0,1589000.0,15536000.0,3083000.0,1515000.0,0.0,7631000.0,7057000.0,19806000.0,44669000.0,16860000.0,-143377000.0,0.0
64,계룡건설산업(주),13580,2012,1,41,64102,  종합 건설업 ,1996-01-30,,177866019.0,162107788.0,580170742.0,,0.0,0.0,0.0,37953161.0,28559707.0,0.0,0.0,3616949.0,49103998.0,114862574.0,0.0,3696153.0,0.0,0.0,,239496435.0,0.0,0.0,26108166.0,4080937.0,26409261.0,79106667.0,44654535.0,7987420.0,-2994023.0,7520910.0,18610000.0,44592698.0,1544875888.0,0.0,8195768.0,143240962.0,28908737.0,3245892.0,6244284.0,433254.0,1147913.0,1799182.0,1297525.0,2522981.0,2710203.0,984949.0,161103.0,15548738.0,267567.0,7004811.0,297.0,855857.0,5829347.0,0.0
65,계양전기(주),12200,2016,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,7919690.0,7080099.0,65699398.0,,66272270.0,228344.0,80099.0,169724.0,672.0,4837771.0,16724285.0,1887991.0,17691332.0,35304219.0,83557120.0,1717565.0,11173986.0,1119433.0,,37726426.0,5670777.0,4790389.0,0.0,2467067.0,2617571.0,2500000.0,16300000.0,23692000.0,0.0,321509.0,5271742.0,18412022.0,339878931.0,286335779.0,202157.0,59159047.0,21731142.0,2887199.0,4559230.0,0.0,0.0,1225499.0,0.0,1627922.0,1273915.0,0.0,4147624.0,0.0,8100792.0,118626.0,0.0,0.0,3403395.0,1.0
66,계양전기(주),12200,2017,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,14254417.0,0.0,71550995.0,0.0,71477698.0,204185.0,0.0,1988315.0,192921.0,4256973.0,18647372.0,1679571.0,14721829.0,34519220.0,94997945.0,1628560.0,10792689.0,1119433.0,0.0,47742520.0,8996915.0,5794396.0,44043.0,435701.0,2943523.0,0.0,16300000.0,23692000.0,0.0,-407408.0,5206800.0,9147254.0,339922486.0,287760795.0,0.0,63169753.0,23277082.0,2791563.0,4474859.0,0.0,0.0,1151690.0,0.0,1767808.0,1071774.0,0.0,4270578.0,0.0,8103713.0,49153.0,0.0,0.0,2857758.0,1.0
67,계양전기(주),12200,2018,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,10321498.0,0.0,73675995.0,0.0,74169836.0,118831.0,0.0,427197.0,2056.0,4190231.0,23826408.0,2263976.0,14721829.0,41912438.0,99663548.0,1606693.0,12173616.0,442700.0,0.0,39548833.0,6970246.0,6158540.0,245563.0,1083183.0,1977933.0,17500000.0,16300000.0,23692000.0,0.0,-669395.0,5394500.0,5402879.0,365071318.0,316196919.0,195817.0,66284366.0,24036682.0,2583519.0,4651336.0,0.0,0.0,1202939.0,0.0,1911936.0,1405027.0,0.0,3083159.0,0.0,9822766.0,49130.0,0.0,0.0,382385.0,1.0
68,계양전기(주),12200,2019,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,5581123.0,0.0,84865645.0,0.0,85824141.0,137216.0,0.0,1007393.0,278458.0,5018259.0,23158605.0,3008631.0,14721829.0,42017081.0,104276919.0,1795625.0,12845787.0,442700.0,0.0,42949023.0,5521802.0,7155164.0,212369.0,,5393656.0,22000000.0,16300000.0,23692000.0,0.0,-323486.0,5599200.0,-4883002.0,375025412.0,325481252.0,20170.0,70003077.0,24387599.0,3053976.0,3963083.0,0.0,0.0,1205512.0,0.0,1779128.0,990708.0,0.0,2434302.0,0.0,8805201.0,29673.0,0.0,0.0,-1697812.0,1.0
69,계양전기(주),12200,2020,1,29,32901,  기타 기계 및 장비 제조업 ,1988-07-06,,15895056.0,0.0,97968616.0,0.0,97821445.0,230941.0,0.0,457845.0,2260104.0,4934779.0,21595481.0,3340308.0,14715476.0,48779259.0,108033962.0,1947668.0,13292659.0,442700.0,0.0,53095664.0,5670245.0,7516355.0,265023.0,1699420.0,2624180.0,0.0,16300000.0,23692000.0,0.0,-176688.0,5718900.0,4650365.0,379681390.0,329317545.0,53417.0,67113304.0,23957094.0,3008481.0,3374359.0,0.0,0.0,1267631.0,0.0,1335129.0,699745.0,0.0,2248765.0,-767908.0,7315600.0,163571.0,0.0,0.0,1469322.0,1.0
70,대한전선(주),1440,2012,1,28,32803,  전기장비 제조업 ,1968-12-27,,62223443.0,186634131.0,551809658.0,,342933658.0,36571000.0,759898242.0,23877000.0,24114322.0,9447000.0,46490000.0,67982000.0,233055000.0,267012000.0,237175000.0,6980000.0,47827000.0,9335000.0,,422686374.0,51591000.0,34037000.0,44052000.0,982664.0,56286124.0,474573395.0,262841713.0,165386000.0,-53932000.0,-79159795.0,0.0,-355816210.0,2529855021.0,1084875000.0,101057021.0,106024000.0,31505000.0,2886000.0,5289000.0,1740000.0,0.0,9879000.0,0.0,6719000.0,1035000.0,0.0,0.0,0.0,66487029.0,28520000.0,16517000.0,12091000.0,129617893.0,1.0
71,두산에너빌리티(주),34020,2017,1,29,32901,  기타 기계 및 장비 제조업 ,2000-10-25,,1970147005.0,512263392.0,4258369462.0,0.0,3309701125.0,421482974.0,198592237.0,416258994.0,178264474.0,230158000.0,486596000.0,493830000.0,4523955000.0,2148534000.0,2836325000.0,0.0,0.0,0.0,0.0,2827162503.0,601142200.0,437855295.0,180452580.0,32583825.0,388408604.0,2062073720.0,532315465.0,379759000.0,-85640000.0,728803239.0,0.0,-511994000.0,14518845929.0,7420662000.0,251241929.0,2055868000.0,482344139.0,33134000.0,196776000.0,6749000.0,47359000.0,58111000.0,0.0,24080000.0,74948000.0,0.0,187380000.0,-4225000.0,22360804.0,48582000.0,174838000.0,73852000.0,194691612.0,1.0
72,두산에너빌리티(주),34020,2018,1,29,32901,  기타 기계 및 장비 제조업 ,2000-10-25,,2075328693.0,537846535.0,4434921868.0,20291000.0,3410823463.0,488971455.0,197630807.0,446105195.0,203309690.0,262375000.0,579368146.0,501029000.0,4237147000.0,1968999000.0,2670711000.0,0.0,0.0,0.0,0.0,3082932726.0,539550236.0,592800027.0,80537057.0,29347653.0,372565170.0,3043437045.0,585734015.0,528180000.0,-85775000.0,680535132.0,0.0,-1018446000.0,14743600025.0,7907734000.0,152479025.0,2012912000.0,468253906.0,26524000.0,89292000.0,111072000.0,46134000.0,57053000.0,0.0,22992000.0,73657000.0,0.0,189015000.0,62407000.0,19759013.0,43335000.0,105007000.0,58701000.0,227116568.0,1.0
