회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(*)(IFRS)(천원),유동금융자산(*)(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),이연법인세자산(IFRS)(천원),상각후원가측정 유가증권(IFRS)(천원),매출채권(IFRS)(천원),미수금(IFRS)(천원),단기대여금(IFRS)(천원),선급금(IFRS)(천원),기타유동자산(*)(IFRS)(천원),상품(IFRS)(천원),제품(IFRS)(천원),반제품(IFRS)(천원),재공품(IFRS)(천원),원재료(부재료)(IFRS)(천원),저장품(소모품)(IFRS)(천원),미착품(IFRS)(천원),완성건물(IFRS)(천원),용지(IFRS)(천원),미완성공사(IFRS)(천원),미완성건물(IFRS)(천원),기타재고자산(IFRS)(천원),장기대여금(IFRS)(천원),장기당기손익인식금융자산(IFRS)(천원),투자부동산(*)(IFRS)(천원),토지(IFRS)(천원),건물 및 부속설비(IFRS)(천원),구축물(IFRS)(천원),기계장치(IFRS)(천원),중장비(IFRS)(천원),시설장치(IFRS)(천원),제설비(IFRS)(천원),미착자산(IFRS)(천원),차량운반구(IFRS)(천원),선박(IFRS)(천원),항공기(IFRS)(천원),"공구,기구,비품(IFRS)(천원)",리스개량자산(IFRS)(천원),임대(주택)자산(IFRS)(천원),임차개량자산(IFRS)(천원),건설중인자산(IFRS)(천원),유형탐사평가자산(IFRS)(천원),임대주택용지(IFRS)(천원),미완성임대주택(IFRS)(천원),임대주택토지(IFRS)(천원),완성임대주택(IFRS)(천원),임대주택(IFRS)(천원),기타임대주택자산(IFRS)(천원),기타유형자산(IFRS)(천원),영업권(IFRS)(천원),개발비(IFRS)(천원),특허권(IFRS)(천원),기타산업재산권(IFRS)(천원),컴퓨터소프트웨어(IFRS)(천원),브랜드(IFRS)(천원),라이선스와 프랜차이즈(IFRS)(천원),저작권(IFRS)(천원),회원권(IFRS)(천원),제이용권(사용권)(IFRS)(천원),개발중인 무형자산(IFRS)(천원),무형탐사평가자산(IFRS)(천원),제호와 출판표제(IFRS)(천원),"조리법, 공식, 모형, 설계 및 시제품(IFRS)(천원)",배출권자산(IFRS)(천원),기타무형자산(IFRS)(천원),장기매출채권(IFRS)(천원),*특수관계자장기매출채권(IFRS)(천원),장기공사미수금(IFRS)(천원),장기분양미수금(IFRS)(천원),장기미수금(IFRS)(천원),*특수관계자 장기미수금(IFRS)(천원),장기임대미수금(IFRS)(천원),장기미청구공사(IFRS)(천원),장기임대주택채권(IFRS)(천원),장기대출채권(IFRS)(천원),장기미수수익(IFRS)(천원),장기보증금(IFRS)(천원),기타장기채권(IFRS)(천원),매입채무(IFRS)(천원),미지급금(*)(IFRS)(천원),보증금(*)(IFRS)(천원),미지급배당금(IFRS)(천원),미지급비용(IFRS)(천원),단기차입금(IFRS)(천원),단기매입채무 및 기타유동채무(IFRS)(천원),선수금(*)(IFRS)(천원),장기당기법인세부채(미지급법인세)(IFRS)(천원),(추정공사손실)(IFRS)(천원),이연법인세부채(IFRS)(천원),기타유동부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),전환사채(IFRS)(천원),신주인수권부사채(IFRS)(천원),장기차입금(*)(IFRS)(천원),장기매입채무(*)(IFRS)(천원),기타장기충당부채(*)(IFRS)(천원),장기공사선수금(IFRS)(천원),기타비유동부채(IFRS)(천원),보통주자본금(IFRS)(천원),우선주자본금(IFRS)(천원),주식발행초과금(IFRS)(천원),감자차익(IFRS)(천원),합병차익(IFRS)(천원),재평가적립금(2001년 이전)(IFRS)(천원),기타자본잉여금(IFRS)(천원),주식할인발행차금(IFRS)(천원),배당건설이자(IFRS)(천원),자기주식(IFRS)(천원),매도가능금융자산평가손익(IFRS)(천원),환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원),파생상품평가이익(IFRS)(천원),파생상품평가손실(IFRS)(천원),기타포괄손익누계액(*)(IFRS)(천원),주식매입선택권(IFRS)(천원),이익준비금(IFRS)(천원),기업합리화적립금(IFRS)(천원),재무구조개선적립금(IFRS)(천원),기업발전적립금(IFRS)(천원),기타법정적립금(IFRS)(천원),재평가손익(IFRS)(천원),보험수리적손익(IFRS)(천원),기술개발준비금(IFRS)(천원),연구및인력개발준비금(IFRS)(천원),사업손실준비금(IFRS)(천원),퇴직급여적립금(IFRS)(천원),기타임의적립금(IFRS)(천원),기타이익잉여금(IFRS)(천원),미처분이익잉여금(결손금)(IFRS)(천원),*전기이월미처분이익잉여금(결손금)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상품매출액(IFRS)(천원),제품매출액(IFRS)(천원),건설계약으로 인한 수익(공사수익)(IFRS)(천원),임대수익(IFRS)(천원),분양수익(IFRS)(천원),수수료수익(IFRS)(천원),기타수익(IFRS)(천원),당기상품매입액(IFRS)(천원),기초제품재고액(IFRS)(천원),(기말제품재고액)(IFRS)(천원),(대체)(IFRS)(천원),종업원 급여비용(IFRS)(천원),급여(IFRS)(천원),퇴직급여(IFRS)(천원),복리후생비(IFRS)(천원),보험료(IFRS)(천원),여비교통비(IFRS)(천원),임차료(IFRS)(천원),접대비(IFRS)(천원),감가상각비(IFRS)(천원),세금과공과(IFRS)(천원),광고선전비(IFRS)(천원),차량유지비(IFRS)(천원),연구개발비(IFRS)(천원),경상연구개발비(IFRS)(천원),대손상각비(IFRS)(천원),미분양주택관리비(IFRS)(천원),기타(IFRS)(천원),이자수익(IFRS)(천원),배당금수익(IFRS)(천원),외환차손(IFRS)(천원),외화환산손실(IFRS)(천원),지분법이익(IFRS)(천원),투자자산처분이익(IFRS)(천원),"유형,리스자산처분이익(IFRS)(천원)",무형자산처분이익(IFRS)(천원),사채상환이익(IFRS)(천원),법인세환급액(IFRS)(천원),대손충당금환입액(IFRS)(천원),전기오류수정이익(IFRS)(천원),채무면제이익(IFRS)(천원),보험차익(IFRS)(천원),이자비용(IFRS)(천원),기타대손상각비(IFRS)(천원),재고자산감모손실(IFRS)(천원),외환차손(IFRS)(천원).1,외화환산손실(IFRS)(천원).1,지분법적용투자주식손상차손(IFRS)(천원),기부금(IFRS)(천원),투자자산처분손실(IFRS)(천원),보상비(IFRS)(천원),법인세추납액(IFRS)(천원),전기오류수정손실(IFRS)(천원),법인세비용(IFRS)(천원),label
(주)엘앤케이바이오메드,156100,2017,5,27,32701,"  의료, 정밀, 광학기기 및 시계 제조업 ",2016-11-30,,3310599.0,5218991.0,25459722.0,4101641.0,0.0,25314106.0,1058911.0,1917024.0,1901682.0,2475179.0,2490003.0,4368700.0,0.0,0.0,335274.0,598326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829242.0,633918.0,2589380.0,0.0,3113790.0,0.0,1586437.0,0.0,0.0,69024.0,0.0,0.0,2228492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249724.0,180000.0,6546124.0,0.0,610437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595891.0,7120072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880631.0,0.0,5043464.0,3102427.0,0.0,0.0,843298.0,0.0,0.0,2044.0,0.0,0.0,0.0,2044.0,3000000.0,0.0,0.0,1612500.0,0.0,32894.0,0.0,0.0,4963181.0,163935.0,43783871.0,0.0,0.0,0.0,0.0,0.0,0.0,-2986273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332000.0,0.0,0.0,0.0,0.0,-4706001.0,0.0,21626682.0,12021052.0,8887587.0,0.0,0.0,0.0,0.0,718043.0,9683097.0,3579570.0,4368700.0,0.0,8192588.0,4655777.0,849481.0,833449.0,5372.0,723034.0,585221.0,88538.0,703737.0,0.0,219164.0,210904.0,1936917.0,0.0,1302556.0,0.0,860203.0,0.0,0.0,638212.0,1057483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4011513.0,1
(주)엘엠에스,73110,2012,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2007-10-12,,19189018.0,11552592.0,32255272.0,745193.0,0.0,31377115.0,1211881.0,27000.0,119044.0,488142.0,0.0,356706.0,0.0,1329370.0,5311384.0,699501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29870612.0,10980259.0,0.0,36936604.0,0.0,9338941.0,0.0,0.0,705950.0,0.0,0.0,2153029.0,0.0,0.0,0.0,5342407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117623.0,623992.0,0.0,0.0,0.0,1022073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590790.0,3960326.0,0.0,0.0,80862.0,0.0,0.0,749668.0,0.0,0.0,0.0,749668.0,0.0,0.0,0.0,9165760.0,0.0,0.0,0.0,0.0,4448859.0,0.0,23646275.0,0.0,0.0,0.0,1232894.0,0.0,0.0,-6347617.0,31748.0,0.0,0.0,0.0,31748.0,0.0,165864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248417.0,0.0,55763170.0,0.0,75102442.0,0.0,75069492.0,0.0,0.0,0.0,32950.0,0.0,0.0,0.0,0.0,0.0,8426354.0,3197650.0,64610.0,476684.0,147370.0,122803.0,131315.0,239663.0,350849.0,0.0,20616.0,141530.0,6533706.0,6533706.0,111526.0,0.0,0.0,0.0,0.0,1450798.0,1473638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302116.0,1
(주)엠젠솔루션,32790,2012,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,209202.0,8313641.0,4661686.0,0.0,,3516640.0,352090.0,12900190.0,41948.0,36701.0,99619.0,267030.0,0.0,202025.0,575578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991360.0,2332390.0,561979.0,1522244.0,180009.0,259318.0,0.0,0.0,358925.0,0.0,0.0,942493.0,0.0,,,306868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,2608523.0,296868.0,0.0,14920.0,253007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198910.0,0.0,2240174.0,1086752.0,0.0,0.0,28156.0,0.0,0.0,4088.0,0.0,0.0,0.0,4088.0,1945855.0,1945855.0,0.0,0.0,0.0,0.0,0.0,0.0,16517159.0,0.0,23319542.0,0.0,0.0,0.0,0.0,0.0,0.0,-3645846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15322581.0,0.0,41874308.0,2222582.0,34274403.0,5227068.0,0.0,0.0,0.0,150255.0,0.0,0.0,0.0,0.0,4393830.0,1370194.0,176450.0,315724.0,33795.0,50056.0,162291.0,59355.0,193978.0,0.0,600.0,119858.0,448199.0,0.0,779737.0,0.0,800.0,,,16078.0,13249.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1728849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)엠젠솔루션,32790,2013,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,2858232.0,4892432.0,3135974.0,0.0,,2832377.0,1013003.0,4796673.0,46144.0,13014.0,36551.0,263012.0,0.0,186392.0,333022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.0,171758.0,68757.0,996710.0,180009.0,267500.0,0.0,0.0,254591.0,0.0,0.0,748462.0,0.0,0.0,0.0,28171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,2608523.0,296868.0,0.0,10072.0,253870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127438.0,0.0,1880404.0,970000.0,0.0,0.0,15575.0,0.0,0.0,4088.0,0.0,0.0,0.0,4088.0,1956339.0,1956339.0,0.0,0.0,0.0,0.0,0.0,0.0,18485087.0,0.0,24496343.0,0.0,0.0,0.0,0.0,0.0,0.0,-1901136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24944360.0,0.0,19201677.0,11741203.0,4283467.0,1984254.0,0.0,0.0,0.0,1192754.0,0.0,0.0,0.0,0.0,2760369.0,1479809.0,181182.0,325131.0,33858.0,14725.0,115764.0,67972.0,173745.0,0.0,0.0,108984.0,813951.0,0.0,402388.0,0.0,0.0,0.0,0.0,159123.0,6230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)엠젠솔루션,32790,2014,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,781916.0,2994108.0,2451271.0,0.0,0.0,2853513.0,607138.0,6533744.0,145745.0,108452.0,1147310.0,4536500.0,0.0,185292.0,307678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.0,171758.0,68757.0,741659.0,9.0,267500.0,0.0,0.0,224813.0,0.0,0.0,623441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,0.0,0.0,0.0,10072.0,253870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59340.0,0.0,2298445.0,716605.0,0.0,0.0,29375.0,0.0,0.0,4088.0,0.0,0.0,0.0,4088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988274.0,0.0,25584493.0,0.0,0.0,0.0,0.0,0.0,0.0,-382962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432187.0,-32261841.0,0.0,17601545.0,15565126.0,612500.0,1423919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116141.0,983106.0,133034.0,134971.0,27830.0,18022.0,79817.0,39038.0,217023.0,0.0,0.0,51706.0,323269.0,0.0,70446.0,0.0,0.0,0.0,0.0,108934.0,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
(주)엠젠솔루션,32790,2014,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,781916.0,2994108.0,2451271.0,0.0,0.0,2853513.0,607138.0,6533744.0,145745.0,108452.0,1147310.0,4536500.0,0.0,185292.0,307678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.0,171758.0,68757.0,741659.0,9.0,267500.0,0.0,0.0,224813.0,0.0,0.0,623441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,0.0,0.0,0.0,10072.0,253870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59340.0,0.0,2298445.0,716605.0,0.0,0.0,29375.0,0.0,0.0,4088.0,0.0,0.0,0.0,4088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988274.0,0.0,25584493.0,0.0,0.0,0.0,0.0,0.0,0.0,-382962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432187.0,-32261841.0,0.0,17601545.0,15565126.0,612500.0,1423919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116141.0,983106.0,133034.0,134971.0,27830.0,18022.0,79817.0,39038.0,217023.0,0.0,0.0,51706.0,323269.0,0.0,70446.0,0.0,0.0,0.0,0.0,108934.0,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)엠젠솔루션,32790,2015,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,5786741.0,1306000.0,898184.0,0.0,0.0,1262806.0,160336.0,5748744.0,113891.0,128828.0,1248331.0,4537.0,0.0,185292.0,307678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.0,171758.0,68757.0,741659.0,9.0,267500.0,0.0,0.0,181765.0,0.0,0.0,643174.0,0.0,0.0,0.0,860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,0.0,0.0,0.0,10072.0,253870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891653.0,0.0,748035.0,357717.0,0.0,0.0,29293.0,0.0,0.0,0.0,0.0,0.0,0.0,192807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5251015.0,0.0,32938147.0,0.0,0.0,0.0,0.0,0.0,0.0,-382962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24233690.0,0.0,12792553.0,11138868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264519.0,1097720.0,166800.0,175698.0,44050.0,31423.0,85585.0,45294.0,129825.0,0.0,14468.0,50687.0,577091.0,0.0,134591.0,0.0,0.0,0.0,0.0,55249.0,5649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
(주)엠젠솔루션,32790,2015,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,5786741.0,1306000.0,898184.0,0.0,0.0,1262806.0,160336.0,5748744.0,113891.0,128828.0,1248331.0,4537.0,0.0,185292.0,307678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64251.0,171758.0,68757.0,741659.0,9.0,267500.0,0.0,0.0,181765.0,0.0,0.0,643174.0,0.0,0.0,0.0,860000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107048.0,0.0,0.0,0.0,10072.0,253870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891653.0,0.0,748035.0,357717.0,0.0,0.0,29293.0,0.0,0.0,0.0,0.0,0.0,0.0,192807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5251015.0,0.0,32938147.0,0.0,0.0,0.0,0.0,0.0,0.0,-382962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24233690.0,0.0,12792553.0,11138868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264519.0,1097720.0,166800.0,175698.0,44050.0,31423.0,85585.0,45294.0,129825.0,0.0,14468.0,50687.0,577091.0,0.0,134591.0,0.0,0.0,0.0,0.0,55249.0,5649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)엠젠솔루션,32790,2016,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,3826458.0,1500000.0,1352776.0,0.0,0.0,2036203.0,195945.0,7969744.0,96047.0,111169.0,989626.0,4537.0,0.0,185292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088779.0,6809073.0,1194361.0,0.0,326600.0,0.0,593745.0,0.0,0.0,99016.0,0.0,0.0,295737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10072.0,270918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69135.0,0.0,576489.0,394959.0,0.0,0.0,52510.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982718.0,0.0,38559471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31838225.0,0.0,8534019.0,7635911.0,43821.0,0.0,0.0,0.0,0.0,9100.0,0.0,0.0,0.0,0.0,1275379.0,1121681.0,141337.0,135142.0,25599.0,30385.0,84721.0,131436.0,149453.0,0.0,518.0,40864.0,583403.0,0.0,0.0,0.0,0.0,0.0,0.0,133345.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
(주)엠젠솔루션,32790,2017,5,46,74605,  도매 및 상품 중개업 ,1997-06-26,,1824801.0,1625000.0,7064842.0,0.0,0.0,7083890.0,127185.0,5796694.0,378194.0,405325.0,655572.0,4537.0,0.0,185292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540654.0,7273667.0,1275854.0,0.0,325650.0,0.0,747545.0,0.0,0.0,145194.0,0.0,0.0,1085644.0,0.0,0.0,0.0,180526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063263.0,0.0,77319.0,272638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117135.0,0.0,462679.0,438053.0,0.0,0.0,14385.0,0.0,0.0,6492.0,0.0,0.0,0.0,6492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7133315.0,0.0,50597627.0,0.0,0.0,0.0,-115010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33486886.0,0.0,13932664.0,12798401.0,180797.0,0.0,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,0.0,1263541.0,1034515.0,170574.0,120138.0,24059.0,53319.0,75296.0,87241.0,89793.0,0.0,9016.0,34131.0,166686.0,0.0,0.0,0.0,0.0,0.0,0.0,165124.0,398282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
(주)오리엔탈정공,14940,2015,5,29,32901,  기타 기계 및 장비 제조업 ,2001-12-26,,7993114.0,280490.0,11940856.0,0.0,,5841065.0,7208959.0,280490.0,462325.0,996498.0,0.0,0.0,0.0,10085825.0,2442980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19490075.0,6837235.0,1998629.0,2407401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336968.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256045.0,0.0,16982802.0,1964149.0,0.0,0.0,916149.0,0.0,0.0,2060750.0,0.0,0.0,0.0,2060750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20272980.0,0.0,128664519.0,84399329.0,0.0,8574221.0,0.0,0.0,0.0,-1402597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213992881.0,0.0,117675144.0,0.0,0.0,0.0,0.0,0.0,0.0,117675144.0,0.0,0.0,0.0,0.0,16826542.0,3504915.0,284459.0,417138.0,80107.0,163176.0,0.0,105842.0,139206.0,0.0,44156.0,198873.0,0.0,0.0,101073.0,0.0,145874.0,0.0,0.0,249283.0,13997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185872.0,83397.0,0.0,0.0,0.0,0.0,0.0,0.0,-5610419.0,0
(주)와이어블,65530,2012,5,61,106102,  우편 및 통신업 ,2002-06-04,,30260980.0,7075.0,59411451.0,3300659.0,,51921027.0,6073128.0,0.0,3875848.0,4645474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079392.0,3428240.0,0.0,0.0,0.0,0.0,196581654.0,0.0,353125.0,0.0,0.0,0.0,0.0,0.0,0.0,15419885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7389357.0,0.0,371789.0,0.0,0.0,0.0,0.0,0.0,0.0,625000.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20346409.0,7373596.0,7362120.0,0.0,47620.0,0.0,0.0,8151129.0,0.0,0.0,0.0,10076743.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,26430000.0,0.0,3294814.0,0.0,0.0,0.0,2570.0,0.0,0.0,0.0,152459.0,0.0,0.0,0.0,152459.0,0.0,2781900.0,0.0,0.0,656000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22274190.0,0.0,134350191.0,0.0,0.0,0.0,0.0,0.0,0.0,134350191.0,0.0,0.0,0.0,0.0,6915764.0,1679595.0,78246.0,112931.0,148500.0,33171.0,78686.0,160619.0,104044.0,149246.0,12601.0,69821.0,292563.0,292563.0,125434.0,0.0,33856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987971.0,0
